Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42
#,id,flight,phase,time,msl_altitude,indicated_airspeed,vertical_airspeed,tas,heading,course,pitch_attitude,roll_attitude,eng_1_rpm,vertical_acceleration,longitudinal_acceleration,lateral_acceleration,oat,groundspeed,latitude,longitude,nav_1_freq,nav_2_freq,obs_1,fuel_quantity_left_main,fuel_quantity_right_main,eng_1_fuel_flow,eng_1_oil_press,eng_1_oil_temp,eng_1_cht_1,eng_1_cht_2,eng_1_cht_3,eng_1_cht_4,eng_1_egt_1,eng_1_egt_2,eng_1_egt_3,eng_1_egt_4,system_1_volts,system_2_volts,system_1_amps,system_2_amps,
,37124544,13588,0,767000,840.3,0,-29.83,0,88.3,87.8,3.07,0.97,1097.9,0,0.03,-0.01,20.2,8.57,47.9390984,-97.1673737,114.3,108.4,228,22.67,18.32,2.23,57.39,142.26,284.98,278.45,303.94,286.05,1036.92,1034.45,1028.47,995.81,28,28,4.1,0.1,
,37124545,13588,0,768000,840.3,0,-12.86,0,87.8,88.1,2.72,0.91,1138.5,0,-0.04,-0.01,20.2,9.1,47.9390984,-97.1673126,114.3,108.4,228,22.67,18.32,2.22,57.68,142.32,284.92,278.46,303.99,286.06,1044.32,1039.61,1038.91,1005.58,28,28,4.1,0.1,
,37124546,13588,0,769000,840.3,0,11.38,0,87.1,87.4,2.81,0.94,1142.8,0,-0.04,-0.02,20.2,9.62,47.9390945,-97.167244,114.3,108.4,228,22.72,18.32,2.27,57.85,142.38,284.85,278.56,304.03,286.16,1054.04,1045.91,1048.09,1015.33,28,28,3.9,0.1,
,37124547,13588,0,770000,840.3,0,6.29,0,86.4,86.5,2.97,0.97,1144.7,0,0.07,-0.02,20.2,10.15,47.9390945,-97.1671677,114.3,108.4,228,22.72,18.22,2.2,57.69,142.43,284.73,278.48,303.93,286.1,1062.66,1052.62,1058.41,1024.1,28,28,3.8,0.1,
,37124548,13588,0,771000,841.2,0,-10.49,0,86.4,85.8,2.66,0.97,1137.1,0,-0.05,-0.02,20.2,10.65,47.9390945,-97.167099,114.3,108.4,228,22.76,18.22,2.2,57.73,142.47,284.71,278.49,303.95,286.07,1069.65,1058.23,1065.27,1032.21,28,28,3.7,0.1,
,37124549,13588,0,772000,841.4,0,-6.25,0,86.5,85.8,2.76,0.94,1135.7,0,0.03,-0.02,20.2,11.18,47.9390984,-97.1670151,114.3,108.4,228,22.76,18.17,2.22,57.58,142.5,284.76,278.69,304.13,286.29,1074.92,1062.67,1072.1,1038.66,28,28,3.7,0.1,
,37124550,13588,0,773000,841.5,0,1.89,0,86.9,86,2.49,0.86,1120.4,0,-0.09,0,20.2,11.64,47.9390984,-97.1669312,114.3,108.4,228,22.76,18.17,2.24,57.44,142.53,284.75,278.73,304.18,286.34,1080.09,1066.1,1077.15,1043.43,28,28,3.5,0.1,
,37124551,13588,0,774000,841.5,0,-10.54,0,87.2,86.7,2.76,1.02,1085.2,0,0.07,-0.01,20.2,12.11,47.9390984,-97.1668549,114.3,108.4,228,22.72,18.17,2.2,56.71,142.56,284.6,278.71,304.15,286.34,1081.85,1066.26,1078.03,1047.27,28,28,3.5,0.1,
,37124552,13588,0,775000,841.6,0,-15.78,0,85.8,86.4,2.49,0.89,1061.1,0,-0.04,-0.05,20.2,12.52,47.9390984,-97.1667633,114.3,108.4,228,22.67,18.22,2.21,56.15,142.6,284.69,278.89,304.28,286.49,1080.44,1065.51,1074.84,1049.9,28,28,3.4,0.1,
,37124553,13588,0,776000,841.7,0,-30.14,0,86.3,85.6,2.44,0.8,957.2,0,-0.01,-0.02,20.2,12.63,47.9390984,-97.166687,114.3,108.4,228,22.61,18.27,2.21,54.21,142.63,284.64,278.86,304.26,286.48,1078.14,1061.19,1069.04,1050.08,27.8,27.9,2.2,-0.2,
,37124554,13588,0,777000,840.7,0,-28.91,0,85.8,85.4,2.53,0.94,905.1,0,0.03,-0.01,20.2,12.75,47.9390984,-97.1666031,114.3,108.4,228,22.48,18.4,2.23,54.02,142.68,284.75,278.98,304.41,286.62,1074.39,1058.72,1061.18,1042.16,27.5,27.5,1.8,0,
,37124555,13588,0,778000,840.9,0,-13.5,0,85.8,85.2,2.41,0.92,908,0,0.01,-0.02,20.2,12.73,47.9390984,-97.1665115,114.3,108.4,228,22.23,18.53,2.25,54.26,142.72,284.76,279.11,304.54,286.69,1067.68,1058.53,1053.84,1033.13,27.6,27.6,2.2,0,
,37124556,13588,0,779000,841,0,-3.65,0,86.4,85.4,2.18,0.82,879.8,0,-0.08,0,20.2,12.71,47.9391022,-97.1664124,114.3,108.4,228,22.1,18.89,2.26,53.61,142.75,284.68,279.02,304.47,286.64,1061.06,1059.08,1045.76,1029.74,27.2,27.2,0.2,-0.1,
,37124557,13588,0,780000,841,0,-1.61,0,88.3,86.5,2.44,0.86,862.2,0,0.03,0.02,20.2,12.56,47.9391022,-97.1663361,114.3,108.4,228,22.03,18.89,2.22,53.28,142.79,284.68,279.09,304.51,286.72,1054.75,1052.51,1040.11,1019.73,27,27,-0.8,0,
,37124558,13588,0,781000,841,0,8.03,0,89.1,88,2.58,0.9,862.4,0,0.04,-0.03,20.2,12.58,47.9390984,-97.1662445,114.3,108.4,228,21.83,19.02,2.21,53.33,142.82,284.68,279.13,304.58,286.74,1051.83,1045.66,1034.69,1009.5,26.9,27,-0.6,-0.1,
,37124559,13588,0,782000,841.3,0,9.2,0,87.6,87.8,2.32,0.87,851.7,0,-0.08,-0.04,20.2,12.52,47.9390984,-97.1661606,114.3,108.4,228,21.65,19.21,2.25,53.17,142.86,284.78,279.25,304.72,286.9,1051.83,1045.4,1032.99,1005.9,26.7,26.8,-1.7,0,
,37124560,13588,0,783000,842.3,0,7.17,0,87,86.9,2.35,0.81,848.9,0,-0.04,-0.03,20.2,12.42,47.9390984,-97.1660767,114.3,108.4,228,21.55,19.31,2.21,53.21,142.89,284.83,279.39,304.84,287,1050.63,1044.93,1031.78,998.87,26.7,26.7,-1.3,0,
,37124561,13588,0,784000,841.9,0,0.33,0,86.8,86.1,2.71,0.86,861.5,0,0.08,-0.02,20.2,12.4,47.9390984,-97.1659927,114.3,108.4,228,21.55,19.41,2.2,53.4,142.92,284.7,279.29,304.75,286.93,1048.6,1044.84,1030.08,996.61,26.7,26.7,0.1,0.1,
,37124562,13588,0,785000,842,0,0.01,0,86.9,86.1,2.35,0.79,857.5,0,-0.07,-0.01,20.2,12.46,47.9390984,-97.1659012,114.3,108.4,228,21.55,19.46,2.2,53.33,142.95,284.76,279.43,304.96,287.01,1043.55,1049.34,1028.49,995.88,26.6,26.6,-0.5,0,
,37124563,13588,0,786000,842,0,0,0,86.6,86.4,2.57,0.88,866.6,0,-0.01,-0.02,20.2,12.58,47.9390984,-97.1658173,114.3,108.4,228,21.55,19.46,2.21,53.43,142.98,284.7,279.41,304.88,287,1040.35,1047.54,1025.21,989.54,26.6,26.7,0.4,0.1,
,37124564,13588,0,787000,841.9,0,-10.56,0,86,86.1,2.59,0.91,866,0,0.05,-0.02,20.2,12.69,47.9390984,-97.1657333,114.3,108.4,228,21.55,19.46,2.21,53.42,143.02,284.68,279.41,304.93,287.01,1038.84,1042.41,1022.69,987.85,26.6,26.6,-0.1,0.1,
,37124565,13588,0,788000,842.2,0,11.42,0,86.3,85.7,2.64,0.81,857,0,0.02,-0.01,20.2,12.69,47.9390984,-97.1656494,114.3,108.4,228,21.55,19.46,2.22,53.25,143.05,284.8,279.55,305.06,287.12,1036.97,1042.55,1019.29,989.09,26.5,26.6,-0.5,-0.1,
,37124566,13588,0,789000,840.9,0,16.3,0,87,86,2.3,0.76,859.1,0,-0.08,0,20.2,12.73,47.9390984,-97.1655579,114.3,108.4,228,21.5,19.46,2.23,53.33,143.08,284.8,279.57,305.12,287.15,1035.79,1044.61,1016.31,985.54,26.5,26.6,0.2,0.1,
,37124567,13588,0,790000,840.6,0,2.41,0,86.9,86.8,2.65,0.89,868.2,0,0.05,-0.02,20.2,12.81,47.9390984,-97.1654663,114.3,108.4,228,21.5,19.52,2.22,53.47,143.12,284.77,279.59,305.15,287.17,1033.59,1042.46,1014.26,976.08,26.6,26.6,0.5,0,
,37124568,13588,0,791000,840.5,0,-5.64,0,86.7,86.9,2.6,0.77,858.4,0,0.04,-0.01,20.2,12.87,47.9390984,-97.1653748,114.3,108.4,228,21.45,19.62,2.17,53.32,143.15,284.78,279.66,305.19,287.17,1030.07,1034.95,1013.46,966.04,26.4,26.5,-0.5,-0.1,
,37124569,13588,0,792000,840.4,0,-12.45,0,86.6,86.7,2.57,0.79,856.2,0,-0.03,-0.02,20.2,12.89,47.9390945,-97.1652908,114.3,108.4,228,21.45,19.62,2.21,53.39,143.19,284.75,279.67,305.2,287.2,1024.92,1030.94,1012.86,960.49,26.4,26.5,-0.1,0,
,37124570,13588,0,793000,840.3,0,4.63,0,86.5,86.5,2.38,0.74,855.8,0,-0.06,-0.02,20.2,12.91,47.9390945,-97.1651993,114.3,108.4,228,21.45,19.62,2.22,53.08,143.22,284.79,279.68,305.26,287.16,1023.73,1028.05,1012.7,960.42,26.4,26.5,-0.5,-0.1,
,37124571,13588,0,794000,839.9,0,14.2,0,86.5,86.4,2.61,0.8,857.1,0,0.04,-0.03,20.2,12.87,47.9390945,-97.1651077,114.3,108.4,228,21.5,19.57,2.19,53.29,143.25,284.8,279.68,305.27,287.19,1019.9,1029.11,1012.7,954.95,26.4,26.4,0,-0.1,
,37124572,13588,0,795000,841.3,0,5.37,0,86.6,86.4,2.63,0.88,860.1,0,0.03,-0.01,20.2,12.85,47.9390945,-97.1650238,114.3,108.4,228,21.55,19.57,2.24,53.45,143.29,284.8,279.68,305.27,287.18,1016.11,1021.94,1011.47,945.2,26.5,26.5,0.8,0,
,37124573,13588,0,796000,841.5,0,14.86,0,86.3,86.3,2.26,0.85,861.6,0,-0.08,-0.01,20.2,12.79,47.9390945,-97.1649323,114.3,108.4,228,21.45,19.62,2.27,53.48,143.32,284.81,279.68,305.28,287.16,1015.57,1014.66,1011.16,939.62,26.4,26.4,0.7,0.1,
,37124574,13588,0,797000,841.5,0,-10.08,0,87,86.3,2.53,0.81,869.5,0,0,-0.01,20.2,12.75,47.9390945,-97.1648483,114.3,108.4,228,21.5,19.67,2.24,53.51,143.35,284.77,279.68,305.32,287.15,1016.14,1012.71,1008.66,942.85,26.5,26.5,0.3,-0.1,
,37124575,13588,0,798000,841.6,0,-5.82,0,86.8,87,2.57,0.91,865.1,0,0.04,-0.02,20.2,12.77,47.9390945,-97.1647568,114.3,108.4,228,21.45,19.67,2.21,53.36,143.38,284.81,279.66,305.37,287.15,1016.58,1015.52,1005.99,943.96,26.5,26.5,1,0,
,37124576,13588,0,799000,841.7,0,5.73,0,86.4,86.8,2.6,0.87,864.7,0,-0.03,-0.02,20.2,12.81,47.9390945,-97.1646652,114.3,108.4,228,21.5,19.67,2.22,53.44,143.42,284.8,279.67,305.37,287.15,1019.33,1014.33,1005.22,938.61,26.5,26.5,0.7,0.1,
,37124577,13588,0,800000,842.2,0,1.59,0,86.4,86.3,2.33,0.82,865.7,0,-0.07,0.01,20.2,12.89,47.9390945,-97.1645813,114.3,108.4,228,21.55,19.67,2.25,53.42,143.45,284.82,279.67,305.38,287.07,1018.33,1007.11,1003.99,934.01,26.5,26.5,0.8,-0.1,
,37124578,13588,0,801000,840.5,0,13.39,0,86.6,86.2,2.54,0.86,867.8,0,0,-0.01,20.2,12.95,47.9390945,-97.1644897,114.3,108.4,228,21.6,19.57,2.2,53.6,143.48,284.82,279.64,305.4,287.03,1015.65,1007.99,1001.17,932.63,26.5,26.5,1.1,0.1,
,37124579,13588,0,802000,840.5,0,7.84,0,86.4,86.3,2.53,0.89,869.2,0,0.05,-0.01,20.2,13.1,47.9390945,-97.1643982,114.3,108.4,228,21.55,19.52,2.2,53.44,143.51,284.81,279.56,305.4,287.01,1014.99,1010.7,1000.23,934.18,26.5,26.6,1.1,0,
,37124580,13588,0,803000,840.4,0,0.31,0,86.4,86.2,2.55,0.88,870.6,0,0.04,-0.02,20.2,13.22,47.9390945,-97.1643066,114.3,108.4,228,21.5,19.62,2.25,53.46,143.54,284.84,279.56,305.4,286.99,1017.58,1008.83,1000.43,929.86,26.5,26.5,0.7,0,
,37124581,13588,0,804000,840.3,0,-3.61,0,86.6,86.3,2.53,0.86,860.8,0,0,-0.01,20.2,13.3,47.9390945,-97.1642227,114.3,108.4,228,21.5,19.62,2.21,53.35,143.58,284.84,279.55,305.4,286.96,1018.42,1007.01,1001.28,931.32,26.4,26.5,0.5,0,
,37124582,13588,0,805000,840.3,0,-11.58,0,86.5,86.5,2.48,0.86,867,0,-0.07,-0.04,20.2,13.39,47.9390945,-97.1641312,114.3,108.4,228,21.5,19.62,2.2,53.63,143.61,284.84,279.54,305.4,286.89,1018.08,1008.65,1001.58,937.76,26.6,26.5,1.4,0.2,
,37124583,13588,0,806000,840.3,0,-12.56,0,86.4,86.5,2.58,0.83,872,0,-0.03,0,20.2,13.51,47.9390945,-97.1640396,114.3,108.4,228,21.5,19.57,2.21,53.57,143.64,284.84,279.54,305.4,286.88,1015,1008.41,1000.76,940.94,26.5,26.6,0.9,-0.1,
,37124584,13588,0,807000,841.7,0,-3.47,0,86.2,86.3,2.58,0.81,871.4,0,0.02,0.01,20.2,13.63,47.9390945,-97.1639328,114.3,108.4,228,21.5,19.57,2.21,53.46,143.67,284.88,279.53,305.4,286.79,1009.49,1009,998.79,940.26,26.6,26.7,1.6,0,
,37124585,13588,0,808000,841.5,0,11.81,0,85.9,85.9,2.77,0.81,868,0,0.06,0,20.2,13.72,47.9390945,-97.1638489,114.3,108.4,228,21.5,19.57,2.24,53.5,143.7,284.98,279.55,305.51,286.86,1010.72,1010.84,998.82,938.69,26.6,26.6,0.9,0.1,
,37124586,13588,0,809000,841.5,0,1.72,0,86.1,85.7,2.5,0.81,868.4,0,-0.03,-0.01,20.2,13.82,47.9390945,-97.1637421,114.3,108.4,228,21.55,19.52,2.22,53.63,143.72,284.92,279.43,305.42,286.71,1011.86,1016.42,1000.6,936,26.6,26.6,1.3,0,
,37124587,13588,0,810000,841.5,0,0.07,0,86.3,86,2.45,0.89,871.2,0,-0.05,0,20.2,13.94,47.9390945,-97.1636581,114.3,108.4,228,21.55,19.52,2.26,53.42,143.75,284.96,279.41,305.41,286.62,1011.59,1020.71,1000.06,936.27,26.6,26.6,0.6,0.1,
,37124588,13588,0,811000,841.5,0,-9.05,0,86.5,86.3,2.5,0.76,860.9,0,-0.05,0,20.2,14.01,47.9390945,-97.1635666,114.3,108.4,228,21.5,19.57,2.24,53.23,143.77,284.97,279.38,305.4,286.58,1012.88,1017.08,998.84,936.52,26.4,26.5,-0.1,-0.1,
,37124589,13588,0,812000,841.3,0,-17.57,0,86.5,86.5,2.56,0.75,853.9,0,-0.02,-0.01,20.2,14.13,47.9390945,-97.1634598,114.3,108.4,228,21.5,19.57,2.24,53.33,143.8,284.97,279.33,305.4,286.5,1015.27,1014.94,997.08,933.02,26.5,26.5,0.2,0,
,37124590,13588,0,813000,840.6,0,-29.12,0,86.5,86.6,2.41,0.78,863.5,0,-0.04,-0.01,20.2,14.25,47.9390945,-97.1633606,114.3,108.4,228,21.45,19.57,2.23,53.49,143.83,284.97,279.28,305.4,286.47,1014.33,1014.89,994.88,938.7,26.5,26.6,0.9,0.1,
,37124591,13588,0,814000,840.9,0,-5.73,0,86.4,86.5,2.67,0.79,853.8,0,-0.01,-0.02,20.2,14.31,47.9390945,-97.1632614,114.3,108.4,228,21.45,19.57,2.22,53.26,143.85,284.97,279.27,305.4,286.38,1012.82,1016.72,996.68,940.83,26.4,26.4,-0.2,0,
,37124592,13588,0,815000,840.8,0,13.65,0,86.2,86.3,2.71,0.77,861.8,0,0.04,-0.02,20.2,14.35,47.9390945,-97.1631622,114.3,108.4,228,21.4,19.52,2.24,53.54,143.87,285.08,279.2,305.4,286.32,1014.85,1016.07,997.81,940.31,26.4,26.4,0.3,0,
,37124593,13588,0,816000,840.8,0,15.91,0,86.2,86,2.64,0.75,855.2,0,0.05,-0.01,20.2,14.4,47.9390945,-97.1630707,114.3,108.4,228,21.4,19.52,2.22,53.17,143.89,285.1,279.15,305.4,286.23,1014.92,1005.26,996.05,935.23,26.4,26.4,-0.3,-0.2,
,37124594,13588,0,817000,840.8,0,7.47,0,86.6,86.1,2.48,0.71,835,0,0,-0.02,20.2,14.44,47.9390945,-97.1629562,114.3,108.4,228,21.4,19.52,2.2,52.89,143.91,285.11,279.12,305.39,286.18,1015.88,999.18,994.18,928.71,26.2,26.2,-1.5,-0.2,
,37124595,13588,0,818000,841.3,0,2.06,0,86.7,86.7,2.55,0.75,835.8,0,0.02,-0.01,20.2,14.5,47.9390984,-97.1628647,114.3,108.4,228,21.4,19.52,2.18,53.09,143.93,285.11,279.1,305.4,286.08,1018.39,997.8,994.15,926.64,26.1,26.2,-0.8,-0.1,
,37124596,13588,0,819000,840.3,0,15.05,0,86.7,86.8,2.67,0.75,820.4,0,0.08,-0.01,20.2,14.54,47.9390945,-97.1627655,114.3,108.4,228,21.4,19.57,2.19,52.65,143.95,285.15,279.03,305.38,285.98,1017.69,996.45,995.36,928.79,25.9,26,-3,0,
,37124597,13588,0,820000,840.3,0,15.97,0,87,86.9,2.58,0.71,807.6,0,0.03,0,20.2,14.54,47.9390945,-97.1626663,114.3,108.4,228,21.35,19.57,2.2,52.59,143.96,285.2,279,305.39,285.89,1019.45,995.59,997.46,926.43,25.8,25.8,-3.6,0,
,37124598,13588,0,821000,840.2,0,6.95,0,86.7,87,2.72,0.8,821,0,0.06,-0.03,20.2,14.6,47.9390945,-97.1625671,114.3,108.4,228,21.29,19.57,2.19,52.72,143.98,285.24,278.91,305.35,285.81,1022.05,992.16,997.41,920.66,25.8,25.9,-2,0,
,37124599,13588,0,822000,840.2,0,0.3,0,86.5,86.6,2.66,0.82,814.8,0,0.04,-0.03,20.2,14.62,47.9390945,-97.1624603,114.3,108.4,228,21.35,19.57,2.19,52.66,144,285.25,278.87,305.33,285.75,1021.78,995.78,998.96,913.9,25.7,25.8,-2.6,0,
,37124600,13588,0,823000,840.2,0,-23.08,0,86.6,86.4,2.49,0.86,816,0,0.01,-0.02,20.2,14.64,47.9390945,-97.1623611,114.3,108.4,228,21.35,19.62,2.16,52.71,144.01,285.25,278.85,305.28,285.61,1014.51,988.7,998.84,904.24,25.7,25.7,-2.4,0,
,37124601,13588,0,824000,839.7,0,-16.33,0,86.1,86.3,2.72,0.81,816.3,0,0.07,-0.02,20.2,14.68,47.9390907,-97.1622696,114.3,108.4,228,21.35,19.62,2.2,52.73,144.03,285.36,278.87,305.38,285.65,1013.38,978.37,993.1,897.96,25.6,25.7,-2.7,0,
,37124602,13588,0,825000,841.5,0,0.13,0,85.8,85.7,2.68,0.81,819.7,0,0.07,-0.01,20.2,14.7,47.9390945,-97.1621628,114.3,108.4,228,21.4,19.62,2.18,52.81,144.05,285.47,278.85,305.4,285.59,1014.21,978.36,991.01,897.88,25.7,25.7,-2.2,0,
,37124603,13588,0,826000,841.3,0,0.34,0,85.8,85.3,2.6,0.88,817.4,0,0.05,-0.01,20.2,14.68,47.9390945,-97.1620636,114.3,108.4,228,21.4,19.57,2.16,52.75,144.06,285.39,278.64,305.3,285.36,1015.72,982.16,991.61,903.73,25.7,25.7,-2.3,0,
,37124604,13588,0,827000,841.3,0,-2.25,0,86,85.5,2.52,0.86,822.8,0,0.01,0,20.2,14.7,47.9390945,-97.1619568,114.3,108.4,228,21.4,19.62,2.17,52.71,144.08,285.49,278.71,305.35,285.37,1017.96,980.54,990.5,900.73,25.6,25.7,-1.9,0,
,37124605,13588,0,828000,841.5,0,-0.17,0,85.9,85.8,2.68,0.89,827.7,0,0.04,-0.01,20.2,14.7,47.9390984,-97.1618576,114.3,108.4,228,21.35,19.62,2.18,52.77,144.1,285.43,278.5,305.22,285.16,1020.59,973.75,991.73,902.69,25.7,25.7,-1.3,0,
,37124606,13588,0,829000,841.6,0,0,0,85.9,85.7,2.68,0.83,820.1,0,0.06,-0.01,20.2,14.68,47.9390984,-97.1617432,114.3,108.4,228,21.4,19.62,2.18,52.59,144.11,285.54,278.58,305.25,285.12,1023.14,977.52,992.6,906.35,25.6,25.6,-2.8,0,
,37124607,13588,0,830000,842.4,0,0,0,86.5,86,2.6,0.82,808.8,0,0.02,0,20.2,14.58,47.9390984,-97.1616516,114.3,108.4,228,21.35,19.62,2.16,52.67,144.13,285.63,278.47,305.27,285.02,1023.64,984.24,993.62,903.42,25.5,25.6,-2.9,0,
,37124608,13588,0,831000,841.2,0,2.48,0,86.6,86.6,2.59,0.74,813,0,0,-0.01,20.2,14.62,47.9390945,-97.1615601,114.3,108.4,228,21.35,19.62,2.19,52.76,144.15,285.65,278.44,305.26,284.9,1026.12,987.16,994.92,902.72,25.5,25.6,-2.4,0,
,37124609,13588,0,832000,841,0,15.17,0,86.8,86.9,2.7,0.89,828.2,0,0.05,-0.01,20.2,14.66,47.9390945,-97.1614532,114.3,108.4,228,21.4,19.62,2.2,53.02,144.16,285.65,278.34,305.23,284.8,1025.12,993.66,996.31,902.36,25.7,25.7,-0.9,0,
,37124610,13588,0,833000,841,0,15.97,0,87.2,87.2,2.61,0.85,817,0,0.01,0,20.2,14.7,47.9390945,-97.1613617,114.3,108.4,228,21.4,19.62,2.21,52.71,144.18,285.72,278.31,305.16,284.71,1023.94,993.66,997.04,900.39,25.5,25.6,-2.3,0,
,37124611,13588,0,834000,840.9,0,10.05,0,87.1,87.4,2.53,0.83,820.1,0,-0.01,-0.01,20.2,14.73,47.9390945,-97.1612549,114.3,108.4,228,21.35,19.62,2.21,52.77,144.19,285.66,278.09,305.03,284.48,1025.11,982.36,995.34,893.35,25.5,25.6,-2,0,
,37124612,13588,0,835000,840.9,0,0.42,0,86.4,87,2.48,0.85,819.1,0,0.01,-0.04,20.2,14.77,47.9390945,-97.1611481,114.3,108.4,228,21.4,19.62,2.18,52.72,144.21,285.76,278.06,305.08,284.4,1025.72,971.68,994.93,890.56,25.5,25.5,-2,0,
,37124613,13588,0,836000,840.2,0,-3.61,0,86.4,86.3,2.46,0.87,819.4,0,-0.02,-0.01,20.2,14.71,47.9390907,-97.1610489,114.3,108.4,228,21.4,19.62,2.15,52.82,144.22,285.79,278.05,305.01,284.31,1024.63,967.1,992.62,888.32,25.6,25.6,-1.6,0,
,37124614,13588,0,837000,840.8,0,-8.05,0,86.7,86.2,2.53,0.83,821.6,0,0,0.01,20.2,14.7,47.9390945,-97.1609497,114.3,108.4,228,21.4,19.57,2.19,52.76,144.24,285.79,277.94,305,284.18,1023.39,956.65,989.78,884.01,25.6,25.6,-1.7,0,
,37124615,13588,0,838000,840.9,0,-7.21,0,86.6,86.5,2.4,0.86,816.2,0,-0.04,0,20.2,14.71,47.9390945,-97.1608429,114.3,108.4,228,21.4,19.57,2.19,52.7,144.25,285.79,277.87,304.99,284.05,1024.26,954.18,990.84,881.01,25.5,25.5,-2.6,0,
,37124616,13588,0,839000,840.9,0,-1.54,0,86.7,86.6,2.46,0.82,826.9,0,0.01,-0.03,20.2,14.7,47.9390945,-97.1607437,114.3,108.4,228,21.4,19.57,2.16,52.82,144.27,285.87,277.8,304.9,283.91,1023.37,952.31,990.06,881.76,25.6,25.6,-1.4,0,
,37124617,13588,0,840000,840.9,0,-0.05,0,86.8,86.8,2.34,0.78,802.3,0,-0.05,-0.01,20.2,14.7,47.9390945,-97.1606369,114.3,108.4,228,21.4,19.57,2.14,52.36,144.29,285.92,277.68,304.86,283.8,1022.42,946.61,984.67,881.49,25.4,25.4,-3.7,0,
,37124618,13588,0,841000,840.9,0,-9.56,0,86.7,86.8,2.26,0.79,796.9,0,-0.03,-0.01,20.2,14.68,47.9390907,-97.1605453,114.3,108.4,228,21.4,19.62,2.14,52.53,144.3,285.92,277.65,304.86,283.64,1022.56,940.66,985.28,874.7,25.3,25.4,-3.8,0,
,37124619,13588,0,842000,841.5,0,-14.67,0,86.3,86.7,2.45,0.81,802.8,0,-0.02,-0.02,20.2,14.68,47.9390907,-97.1604462,114.3,108.4,228,21.35,19.62,2.15,52.39,144.31,285.93,277.53,304.82,283.52,1019.36,935.3,986.66,869.77,25.3,25.4,-3.6,0,
,37124620,13588,0,843000,841.7,0,-15.95,0,85.6,86,2.46,0.81,794.5,0,-0.03,-0.03,20.5,14.71,47.9390907,-97.1603394,114.3,108.4,228,21.4,19.57,2.15,52.49,144.33,285.95,277.42,304.75,283.38,1018.32,930.22,986.55,869.08,25.3,25.3,-4.2,0,
,37124621,13588,0,844000,841.6,0,-13.52,0,85.5,85.2,2.53,0.85,809,0,-0.03,-0.01,20.5,14.66,47.9390945,-97.1602402,114.3,108.4,228,21.45,19.52,2.14,52.74,144.34,286.02,277.34,304.71,283.23,1016.78,930.05,984.91,867.15,25.4,25.4,-2.9,0,
